prob.dir,test.fold,class.improved,class.initial,label.improved,label.initial
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr12:66500000-109373470,3,9.08113423459532,9.08113423459532,9.08113423459532,9.08113423459532
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr12:66500000-109373470,4,9.08113423459532,9.08113423459532,9.08113423459532,9.08113423459532
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr14:19050000-107289540,2,9.89212285195047,9.89212285195047,9.89212285195047,9.89212285195047
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr14:19050000-107289540,3,9.89212285195047,9.89212285195047,9.89212285195047,9.89212285195047
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr14:19050000-107289540,4,9.89212285195047,9.89212285195047,9.89212285195047,9.89212285195047
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr16:46510000-88389383,1,8.87348211582716,8.87348211582716,8.87348211582716,8.87348211582716
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr16:46510000-88389383,2,8.87348211582716,8.87348211582716,8.87348211582716,8.87348211582716
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr16:46510000-88389383,3,8.87348211582716,8.87348211582716,8.87348211582716,8.87348211582716
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr1:206482221-223747846,1,6.91660589026701,7.01660589026701,7.01660589026701,7.01660589026701
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr1:206482221-223747846,2,6.91660589026701,7.01660589026701,7.01660589026701,7.01660589026701
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr1:206482221-223747846,4,6.91660589026701,7.01660589026701,7.01660589026701,7.01660589026701
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr1:521368-2634220,1,8.76859298119346,8.76859298119346,8.76859298119346,8.76859298119346
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr1:521368-2634220,3,8.76859298119346,8.76859298119346,8.76859298119346,8.76859298119346
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr1:521368-2634220,4,8.76859298119346,8.76859298119346,8.76859298119346,8.76859298119346
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr22:20700000-50364777,1,7.30561190037541,7.20561190037541,7.80561190037541,7.20561190037541
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr22:20700000-50364777,2,7.20561190037541,7.20561190037541,7.80561190037541,7.20561190037541
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr22:20700000-50364777,4,7.50561190037541,7.20561190037541,7.80561190037541,7.20561190037541
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr2:162200000-234003741,2,9.08903609316986,9.08903609316986,9.08903609316986,9.08903609316986
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr2:162200000-234003741,3,9.08903609316986,9.08903609316986,9.08903609316986,9.08903609316986
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr2:162200000-234003741,4,9.08903609316986,9.08903609316986,9.08903609316986,9.08903609316986
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr3:60000-66170270,1,8.48273017238792,8.88273017238792,8.88273017238792,8.88273017238792
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr3:60000-66170270,2,8.48273017238792,8.88273017238792,8.88273017238792,8.88273017238792
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr3:60000-66170270,4,8.68273017238792,8.88273017238792,8.88273017238792,8.88273017238792
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr4:75452279-190000000,1,10.4437300941663,10.4437300941663,10.4437300941663,10.4437300941663
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr4:75452279-190000000,3,10.4437300941663,10.4437300941663,10.4437300941663,10.4437300941663
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr4:75452279-190000000,4,10.4437300941663,10.4437300941663,10.4437300941663,10.4437300941663
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr6:60000-58087659,1,9.11038169723037,9.21038169723037,9.21038169723037,9.21038169723037
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr6:60000-58087659,2,9.01038169723037,9.21038169723037,9.21038169723037,9.21038169723037
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr6:60000-58087659,3,9.01038169723037,9.21038169723037,9.21038169723037,9.21038169723037
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr8:48135599-86500000,2,7.79428594159527,8.09428594159527,8.09428594159527,8.09428594159527
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr8:48135599-86500000,3,7.89428594159527,8.09428594159527,8.09428594159527,8.09428594159527
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr8:48135599-86500000,4,7.99428594159527,8.09428594159527,8.09428594159527,8.09428594159527
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr8:87000000-142766515,2,7.70225491425258,8.70225491425258,8.2938571886366,8.70225491425258
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr8:87000000-142766515,3,7.83272582838001,8.70225491425258,8.32415315014703,8.70225491425258
ATAC_JV_adipose/samples/AD2/MSC74/problems/chr8:87000000-142766515,4,8.00547169790794,8.70225491425258,8.29735041948939,8.70225491425258
ATAC_JV_adipose/samples/AD2/MSC74/problems/chrX:37148256-49242997,1,10.3276754793573,10.5276754793573,10.5276754793573,10.5276754793573
ATAC_JV_adipose/samples/AD2/MSC74/problems/chrX:37148256-49242997,2,10.2276754793573,10.5276754793573,10.5276754793573,10.5276754793573
ATAC_JV_adipose/samples/AD2/MSC74/problems/chrX:37148256-49242997,3,10.3276754793573,10.5276754793573,10.5276754793573,10.5276754793573
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr10:18024675-38818835,1,7.77715621665722,7.87715621665721,8.17715621665722,7.87715621665721
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr10:18024675-38818835,3,7.77715621665722,7.87715621665721,8.17715621665722,7.87715621665721
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr10:18024675-38818835,4,7.82940873160108,7.87715621665721,8.17715621665722,7.87715621665721
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr10:51448845-125869472,2,9.88909938839509,10.9838362305004,10.4996257041846,10.9838362305004
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr10:51448845-125869472,3,9.99436254628983,10.9838362305004,10.4838362305004,10.9838362305004
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr10:51448845-125869472,4,10.1838362305004,10.9838362305004,10.3838362305004,10.9838362305004
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr11:69774695-87688378,1,7.67256944608762,8.77256944608762,8.17256944608762,8.77256944608762
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr11:69774695-87688378,3,7.67256944608762,8.77256944608762,8.17256944608762,8.77256944608762
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr11:69774695-87688378,4,7.87256944608762,8.77256944608762,8.07256944608762,8.77256944608762
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr12:145739-7189876,1,8.92443207773822,8.32443207773822,10.1157380190534,10.3157380190534
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr12:145739-7189876,2,8.82443207773821,8.32443207773822,10.1157380190534,10.3157380190534
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr12:145739-7189876,3,8.92443207773821,8.32443207773822,10.1157380190534,10.3157380190534
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr12:66500000-109373470,2,8.25516515115995,10.2443803079315,9.17502359887002,10.2443803079315
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr12:66500000-109373470,3,8.32510595154164,10.2443803079315,9.07543115280058,10.2443803079315
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr12:66500000-109373470,4,8.11908507539033,10.2443803079315,8.84720623128049,10.2443803079315
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr14:19050000-107289540,2,10.2812644871829,10.2812644871829,10.2812644871829,10.2812644871829
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr14:19050000-107289540,3,10.2812644871829,10.2812644871829,10.2812644871829,10.2812644871829
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr14:19050000-107289540,4,10.2812644871829,10.2812644871829,10.2812644871829,10.2812644871829
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr16:46510000-88389383,1,8.92859511556873,8.92859511556873,8.92859511556873,8.92859511556873
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr16:46510000-88389383,2,8.92859511556873,8.92859511556873,8.92859511556873,8.92859511556873
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr16:46510000-88389383,3,8.92859511556873,8.92859511556873,8.92859511556873,8.92859511556873
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr1:206482221-223747846,1,7.32930906493996,6.92930906493996,7.80350664701959,8.29885094551519
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr1:206482221-223747846,2,7.22930906493996,6.92930906493996,7.89885094551519,8.29885094551519
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr1:206482221-223747846,4,7.52930906493996,6.92930906493996,7.81378023549915,8.29885094551519
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr1:521368-2634220,1,8.69506909685961,8.49506909685962,9.16875330738593,8.49506909685962
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr1:521368-2634220,3,8.71266564691678,8.49506909685962,9.19766074384757,8.49506909685962
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr1:521368-2634220,4,8.89506909685961,8.49506909685962,9.19506909685961,8.49506909685962
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr22:20700000-50364777,1,7.52392235299873,9.57156778236161,8.02419936130898,9.57156778236161
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr22:20700000-50364777,2,7.44525199288793,9.57156778236161,8.03472567709845,9.57156778236161
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr22:20700000-50364777,4,7.75051515078266,9.57156778236161,8.02586466051809,9.57156778236161
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr2:162200000-234003741,2,9.7755278741923,9.7755278741923,9.7755278741923,9.7755278741923
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr2:162200000-234003741,3,9.7755278741923,9.7755278741923,9.7755278741923,9.7755278741923
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr2:162200000-234003741,4,9.7755278741923,9.7755278741923,9.7755278741923,9.7755278741923
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr3:60000-66170270,1,7.57257386211228,9.47257386211228,8.06204754632281,9.47257386211228
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr3:60000-66170270,2,7.37257386211228,9.47257386211228,8.11467912527018,9.47257386211228
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr3:60000-66170270,4,7.77257386211228,9.47257386211228,7.97257386211228,9.47257386211228
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr4:75452279-190000000,1,11.2778593778991,11.2778593778991,11.4877458969761,11.2778593778991
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr4:75452279-190000000,3,11.2778593778991,11.2778593778991,11.5673330621097,11.2778593778991
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr4:75452279-190000000,4,11.2778593778991,11.2778593778991,11.4953750471282,11.2778593778991
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr6:60000-58087659,1,9.94184572011253,10.0839509832704,10.4155299306388,10.0839509832704
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr6:60000-58087659,2,9.852372035902,10.0839509832704,10.4471088780073,10.0839509832704
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr6:60000-58087659,3,9.97342466748095,10.0839509832704,10.4839509832704,10.0839509832704
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr8:48135599-86500000,2,7.62719383144229,8.68508856828439,8.2008780419686,8.68508856828439
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr8:48135599-86500000,3,7.69561488407387,8.68508856828439,8.18508856828439,8.68508856828439
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr8:48135599-86500000,4,7.88508856828439,8.68508856828439,8.18508856828439,8.68508856828439
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr8:87000000-142766515,2,8.2463770419171,7.87795598928552,8.84809055041839,9.75335370831312
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr8:87000000-142766515,3,8.37536796675492,7.87795598928552,8.87412933158182,9.75335370831312
ATAC_JV_adipose/samples/AD2/MSC80/problems/chr8:87000000-142766515,4,8.55111174759728,7.87795598928552,8.84282739252365,9.75335370831312
ATAC_JV_adipose/samples/AD2/MSC80/problems/chrX:37148256-49242997,1,7.81112544313325,7.01112544313325,10.9076189928606,10.9076189928606
ATAC_JV_adipose/samples/AD2/MSC80/problems/chrX:37148256-49242997,2,7.71112544313325,7.01112544313325,10.9076189928606,10.9076189928606
ATAC_JV_adipose/samples/AD2/MSC80/problems/chrX:37148256-49242997,3,7.81112544313325,7.01112544313325,10.9076189928606,10.9076189928606
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr10:18024675-38818835,1,7.81802272927297,8.63907536085192,8.31275957137824,8.63907536085192
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr10:18024675-38818835,3,7.85667191090909,8.63907536085192,8.34166700783988,8.63907536085192
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr10:18024675-38818835,4,8.03907536085192,8.63907536085192,8.31802272927297,8.63907536085192
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr10:51448845-125869472,2,10.0133432311072,11.1291327047914,10.5817642837387,11.1291327047914
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr10:51448845-125869472,3,10.1396590205808,11.1291327047914,10.6291327047914,11.1291327047914
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr10:51448845-125869472,4,10.2291327047914,11.1291327047914,10.5291327047914,11.1291327047914
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr11:69774695-87688378,1,8.52889072983885,8.32889072983885,8.92889072983885,8.32889072983885
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr11:69774695-87688378,3,8.52889072983885,8.32889072983885,8.97044197637625,8.32889072983885
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr11:69774695-87688378,4,8.72889072983885,8.32889072983885,8.92889072983885,8.32889072983885
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr12:145739-7189876,1,9.67420026382173,10.2742002638217,10.0742002638217,10.2742002638217
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr12:145739-7189876,2,9.57420026382173,10.2742002638217,10.0742002638217,10.2742002638217
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr12:145739-7189876,3,9.67420026382173,10.2742002638217,10.0742002638217,10.2742002638217
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr12:66500000-109373470,2,8.6898002336486,8.33190549680649,9.00126220586799,8.33190549680649
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr12:66500000-109373470,3,8.82137918101702,8.33190549680649,9.10085465193743,8.33190549680649
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr12:66500000-109373470,4,9.01085286522754,8.33190549680649,9.28840214738468,8.33190549680649
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr14:19050000-107289540,2,9.7221585731487,9.7221585731487,9.7221585731487,9.7221585731487
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr14:19050000-107289540,3,9.7221585731487,9.7221585731487,9.7221585731487,9.7221585731487
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr14:19050000-107289540,4,9.7221585731487,9.7221585731487,9.7221585731487,9.7221585731487
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr16:46510000-88389383,1,9.33867804277656,9.33867804277656,9.33867804277656,9.33867804277656
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr16:46510000-88389383,2,9.33867804277656,9.33867804277656,9.33867804277656,9.33867804277656
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr16:46510000-88389383,3,9.33867804277656,9.33867804277656,9.33867804277656,9.33867804277656
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr1:206482221-223747846,1,7.32385834381823,7.42385834381823,7.78175308066033,7.42385834381823
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr1:206482221-223747846,2,7.22385834381823,7.42385834381823,7.80806887013401,7.42385834381823
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr1:206482221-223747846,4,7.52385834381822,7.42385834381823,7.78175308066033,7.42385834381823
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr1:521368-2634220,1,9.18091606297866,8.88091606297866,9.55460001374515,8.88091606297866
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr1:521368-2634220,3,9.18091606297866,8.88091606297866,9.6498652181096,8.88091606297866
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr1:521368-2634220,4,9.38091606297866,8.88091606297866,9.6440739577155,8.88091606297866
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr22:20700000-50364777,1,8.01976650339892,7.55134545076735,8.46713492445156,7.55134545076735
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr22:20700000-50364777,2,7.95134545076734,7.55134545076735,8.49871387181998,7.55134545076735
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr22:20700000-50364777,4,8.21450334550419,7.55134545076735,8.4693364115488,7.55134545076735
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr2:162200000-234003741,2,8.6329744937035,8.5329744937035,9.21718502001929,8.5329744937035
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr2:162200000-234003741,3,8.7329744937035,8.5329744937035,9.2329744937035,8.5329744937035
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr2:162200000-234003741,4,8.9329744937035,8.5329744937035,9.17094709829709,8.5329744937035
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr3:60000-66170270,1,7.46074691932387,9.38451115480924,8.31082720404275,9.38451115480924
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr3:60000-66170270,2,7.35927348471918,9.38451115480924,8.31515444574775,9.38451115480924
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr3:60000-66170270,4,7.67778967098176,9.38451115480924,7.97303034397061,9.38451115480924
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr4:75452279-190000000,1,11.359535252626,11.359535252626,11.759535252626,11.359535252626
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr4:75452279-190000000,3,11.359535252626,11.359535252626,11.7727027390633,11.359535252626
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr4:75452279-190000000,4,11.559535252626,11.359535252626,11.759535252626,11.359535252626
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr6:60000-58087659,1,9.5874622607929,9.99772932473328,10.0886115560845,9.99772932473328
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr6:60000-58087659,2,9.48598882618413,9.99772932473328,10.0895912001011,9.99772932473328
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr6:60000-58087659,3,9.63090568753487,9.99772932473328,10.1231860547572,9.99772932473328
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr8:48135599-86500000,2,7.93913740553379,7.53913740553379,8.53051693260779,9.70622767761435
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr8:48135599-86500000,3,8.04966372132326,7.53913740553379,8.5272803091933,9.70622767761435
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr8:48135599-86500000,4,8.22861108974431,7.53913740553379,8.49570136182488,9.70622767761435
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr8:87000000-142766515,2,8.03353272421252,7.83353272421252,8.63353272421252,7.83353272421252
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr8:87000000-142766515,3,8.2177432505283,7.83353272421252,8.69669061894936,7.83353272421252
ATAC_JV_adipose/samples/AD2/MSC83/problems/chr8:87000000-142766515,4,8.39669061894936,7.83353272421252,8.6396560658075,7.83353272421252
ATAC_JV_adipose/samples/AD2/MSC83/problems/chrX:37148256-49242997,1,10.7208782898433,10.9208782898433,10.9208782898433,10.9208782898433
ATAC_JV_adipose/samples/AD2/MSC83/problems/chrX:37148256-49242997,2,10.7208782898433,10.9208782898433,10.9208782898433,10.9208782898433
ATAC_JV_adipose/samples/AD2/MSC83/problems/chrX:37148256-49242997,3,10.7208782898433,10.9208782898433,10.9208782898433,10.9208782898433
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr10:18024675-38818835,1,8.47104889363335,10.4634840292829,9.25822113114796,10.4634840292829
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr10:18024675-38818835,3,8.44420967289301,10.4634840292829,9.19453487415194,10.4634840292829
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr10:18024675-38818835,4,8.20952943040246,10.4634840292829,8.96630995263185,10.4634840292829
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr10:51448845-125869472,2,9.54549061530546,10.5297011416212,10.1297011416212,10.5297011416212
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr10:51448845-125869472,3,9.62970114162125,10.5297011416212,10.1297011416212,10.5297011416212
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr10:51448845-125869472,4,9.82970114162125,10.5297011416212,10.0297011416212,10.5297011416212
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr11:69774695-87688378,1,8.46876311800113,8.96876311800112,8.86876311800113,8.96876311800112
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr11:69774695-87688378,3,8.46876311800113,8.96876311800112,8.86876311800113,8.96876311800112
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr11:69774695-87688378,4,8.56876311800113,8.96876311800112,8.86876311800113,8.96876311800112
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr12:145739-7189876,1,8.66351574271628,8.0950946900847,9.8665447222628,10.1665447222628
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr12:145739-7189876,2,8.5950946900847,8.0950946900847,9.8665447222628,10.1665447222628
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr12:145739-7189876,3,8.69509469008469,8.0950946900847,9.8665447222628,10.1665447222628
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr12:66500000-109373470,2,8.13454604148215,10.0237611982537,9.05440448919222,10.0237611982537
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr12:66500000-109373470,3,8.19855344202103,10.0237611982537,8.95481204312277,10.0237611982537
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr12:66500000-109373470,4,8.36060330351687,10.0237611982537,8.67252770557026,10.0237611982537
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr14:19050000-107289540,2,10.0749652196749,10.0749652196749,10.0749652196749,10.0749652196749
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr14:19050000-107289540,3,10.0749652196749,10.0749652196749,10.0749652196749,10.0749652196749
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr14:19050000-107289540,4,10.0749652196749,10.0749652196749,10.0749652196749,10.0749652196749
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr16:46510000-88389383,1,9.61939123813435,9.71939123813435,9.71939123813435,9.71939123813435
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr16:46510000-88389383,2,9.61939123813435,9.71939123813435,9.71939123813435,9.71939123813435
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr16:46510000-88389383,3,9.61939123813435,9.71939123813435,9.71939123813435,9.71939123813435
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr1:206482221-223747846,1,7.35813522143944,7.95813522143944,7.75813522143944,7.95813522143944
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr1:206482221-223747846,2,7.15813522143944,7.95813522143944,7.75813522143944,7.95813522143944
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr1:206482221-223747846,4,7.35813522143944,7.95813522143944,7.65813522143944,7.95813522143944
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr1:521368-2634220,1,8.85116943672714,8.85116943672714,9.32779409030886,8.85116943672714
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr1:521368-2634220,3,8.87111403506509,8.85116943672714,9.37194505999584,8.85116943672714
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr1:521368-2634220,4,9.05116943672714,8.85116943672714,9.35116943672714,8.85116943672714
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr22:20700000-50364777,1,8.37253280279813,8.37253280279813,8.37253280279813,8.37253280279813
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr22:20700000-50364777,2,8.37253280279813,8.37253280279813,8.37253280279813,8.37253280279813
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr22:20700000-50364777,4,8.37253280279813,8.37253280279813,8.37253280279813,8.37253280279813
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr2:162200000-234003741,2,9.49987924312941,9.49987924312941,9.89987924312941,9.49987924312941
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr2:162200000-234003741,3,9.49987924312941,9.49987924312941,9.95251082207678,9.49987924312941
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr2:162200000-234003741,4,9.6425385229078,9.49987924312941,9.90692591581467,9.49987924312941
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr3:60000-66170270,1,7.82640267011512,8.79735866523042,8.3275519654063,8.79735866523042
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr3:60000-66170270,2,7.72492923550651,8.79735866523042,8.32853160942285,8.79735866523042
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr3:60000-66170270,4,8.0434454217618,8.79735866523042,8.33868609475881,8.79735866523042
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr4:75452279-190000000,1,10.5215934936361,10.5215934936361,10.7215934936361,10.5215934936361
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr4:75452279-190000000,3,10.5215934936361,10.5215934936361,10.7215934936361,10.5215934936361
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr4:75452279-190000000,4,10.5215934936361,10.5215934936361,10.7215934936361,10.5215934936361
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr6:60000-58087659,1,9.0691407162664,10.5480880846875,9.67440413392096,10.5480880846875
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr6:60000-58087659,2,9.03229861100324,10.5480880846875,9.67873137562596,10.5480880846875
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr6:60000-58087659,3,9.11650913731903,10.5480880846875,9.63229861100324,10.5480880846875
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr8:48135599-86500000,2,7.88890029774653,9.0415318766939,8.49416345564127,9.0415318766939
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr8:48135599-86500000,3,7.96258450827285,9.0415318766939,8.45205819248337,9.0415318766939
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr8:48135599-86500000,4,8.1415318766939,9.0415318766939,8.4415318766939,9.0415318766939
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr8:87000000-142766515,2,8.14370188494524,8.94370188494523,8.64370188494524,8.94370188494523
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr8:87000000-142766515,3,8.24370188494524,8.94370188494523,8.64370188494524,8.94370188494523
ATAC_JV_adipose/samples/AD2/MSC91/problems/chr8:87000000-142766515,4,8.44370188494524,8.94370188494523,8.64370188494524,8.94370188494523
ATAC_JV_adipose/samples/AD2/MSC91/problems/chrX:37148256-49242997,1,10.143551013118,10.243551013118,10.243551013118,10.243551013118
ATAC_JV_adipose/samples/AD2/MSC91/problems/chrX:37148256-49242997,2,10.043551013118,10.243551013118,10.243551013118,10.243551013118
ATAC_JV_adipose/samples/AD2/MSC91/problems/chrX:37148256-49242997,3,10.043551013118,10.243551013118,10.243551013118,10.243551013118
ATAC_JV_adipose/samples/Ai/MSC77/problems/chr10:18024675-38818835,1,8.89623967104847,10.4021625739265,9.5863736197619,10.4021625739265
