prob.dir,quartile.0%,quartile.25%,quartile.50%,quartile.75%,quartile.100%,mean,sd,bases,data,log+1.quartile.0%,log+1.quartile.25%,log+1.quartile.50%,log+1.quartile.75%,log+1.quartile.100%,log+1.mean,log+1.sd,log+1.bases,log+1.data,log.quartile.0%,log.quartile.25%,log.quartile.50%,log.quartile.75%,log.quartile.100%,log.mean,log.sd,log.bases,log.data,log.log.quartile.0%,log.log.quartile.25%,log.log.quartile.50%,log.log.quartile.75%,log.log.quartile.100%,log.log.mean,log.log.sd,log.log.bases,log.log.data
CTCF_TDH_ENCODE/samples/HeLaS3/HeLa-S3_CTCF_Sg__UTA_/problems/chr1:17175658-29878082,0,0,3,10,6298,15.3329074828552,121.004434088217,12702424,1116190,0,0,1.38629436111989,2.39789527279837,8.74814616962193,2.79318193662437,4.80405738905818,16.3573034780831,13.9254325542328,-Inf,-Inf,1.09861228866811,2.30258509299405,8.74798740166097,2.73000133457805,4.79582719028248,16.3573033993579,13.9254316583284,,,0.0940478276166991,0.834032445247956,2.16882366267413,1.00430209805318,1.56774620446491,2.79467448869872,2.63371678413565
CTCF_TDH_ENCODE/samples/HeLaS3/HeLa-S3_CTCF_Sg__UTA_/problems/chr2:16329724-21153113,0,0,0,7,4433,8.2411074454082,69.8418106526819,4823389,310109,0,0,0,2.07944154167984,8.39705739017626,2.2236617318709,4.26044937233787,15.3889875583156,12.6446823522306,-Inf,-Inf,-Inf,1.94591014905531,8.39683183474505,2.10913473360527,4.24623283692097,15.3889873509925,12.6446791275632,,,,0.665729810578276,2.12785447217524,0.746277784522583,1.44603219854653,2.73365214653015,2.53723650436013
CTCF_TDH_ENCODE/samples/HeLaS3/HeLa-S3_CTCF_Sg__UTA_/problems/chr3:60000-66170270,0,0,0,7,8040,9.44642479905164,81.8062188899214,66110270,4561249,0,0,0,2.07944154167984,8.99230873254815,2.34625979538022,4.416503165937,18.0068346785299,15.3331072667328,-Inf,-Inf,-Inf,1.94591014905531,8.99218436217301,2.24563634177882,4.40435326626807,18.0068346634037,15.3331070474946,,,,0.665729810578276,2.19635579585185,0.808988929484112,1.48259343050899,2.89075138934945,2.73001434994
CTCF_TDH_ENCODE/samples/HeLaS3/HeLa-S3_CTCF_Sg__UTA_/problems/chr4:52660117-59739333,0,0,0,7,2456,4.82446530802281,40.4365243374269,7079216,304339,0,0,0,2.07944154167984,7.80669637252118,1.76206720262445,3.72416272226742,15.7726738663337,12.6259007764741,-Inf,-Inf,-Inf,1.94591014905531,7.80628928926703,1.5736999116602,3.69973344430208,15.7726737250751,12.6258974906699,,,,0.665729810578276,2.05492972793171,0.453429478489585,1.30826077497451,2.75827893163077,2.53575006100466
CTCF_TDH_ENCODE/samples/HeLaS3/HeLa-S3_CTCF_Sg__UTA_/problems/chr4:75452279-190000000,0,0,0,7,3124,5.05310307308515,37.2240173098348,114547721,5337874,0,0,0,2.07944154167984,8.0471895621705,1.8005710451943,3.64346404343587,18.5565020801536,15.4903381916623,-Inf,-Inf,-Inf,1.94591014905531,8.04686951095958,1.62000252449578,3.61695417956037,18.5565020714236,15.4903380043218,,,,0.665729810578276,2.08528313517065,0.482427707573807,1.2856322848113,2.92082024361678,2.74021647499909
CTCF_TDH_ENCODE/samples/HeLaS3/HeLa-S3_CTCF_Sg__UTA_/problems/chr5:100000-17500000,0,0,7,13,11391,14.0682617241379,120.549183646402,17400000,1769180,0,0,2.07944154167984,2.63905732961526,9.34066663365176,2.71259065921292,4.80031898454379,16.671980821656,14.3860272856014,-Inf,-Inf,1.94591014905531,2.56494935746154,9.34057884889991,2.64392131865662,4.79205783269552,16.6719807641848,14.386026720368,,,0.665729810578276,0.941938734748111,2.23436822557731,0.972263163096049,1.56695992933288,2.81372951179059,2.66625736883034
CTCF_TDH_ENCODE/samples/HeLaS3/HeLa-S3_CTCF_Sg__UW_/problems/chr10:18024675-38818835,0,0,0,9,2982,5.91529241864062,33.4250384170699,20794160,1185679,0,0,0,2.30258509299405,8.00068478451475,1.93373525180623,3.53878416057836,16.8501827841081,13.9858270076308,-Inf,-Inf,-Inf,2.19722457733622,8.00034949532468,1.77754093300309,3.50930527233873,16.8501827360177,13.9858261642326,,,,0.787195008176644,2.07948522764118,0.575230910842535,1.2554180897788,2.82436150160709,2.63804439993463
CTCF_TDH_ENCODE/samples/HeLaS3/HeLa-S3_CTCF_Sg__UW_/problems/chr1:17175658-29878082,0,0,1,12,5251,15.9255420855106,100.385672678446,12702424,1341337,0,0,0.693147180559945,2.56494935746154,8.56636423542269,2.82882384697143,4.61893178608963,16.3573034780831,14.1091781812128,-Inf,-Inf,0,2.484906649788,8.56617381363786,2.76792424078536,4.60901949466876,16.3573033993579,14.1091774356883,,,-Inf,0.910235093365326,2.1478211700961,1.0180976677224,1.5280151434254,2.79467448869872,2.64682546761603
CTCF_TDH_ENCODE/samples/HeLaS3/HeLa-S3_CTCF_Sg__UW_/problems/chr2:16329724-21153113,0,0,0,9,3595,8.65212799548202,47.9411423451562,4823389,374921,0,0,0,2.30258509299405,8.18757739559151,2.26717840870698,3.8906183994903,15.3889875583156,12.8344732833175,-Inf,-Inf,-Inf,2.19722457733622,8.18729927015515,2.15780530172642,3.86997405736556,15.3889873509925,12.8344706160925,,,,0.787195008176644,2.10258408403856,0.769091641137561,1.35324780349611,2.73365214653015,2.55213456813494
CTCF_TDH_ENCODE/samples/HeLaS3/HeLa-S3_CTCF_Sg__UW_/problems/chr3:60000-66170270,0,0,0,9,5605,9.3338575534482,56.5597814038448,66110270,5299630,0,0,0,2.30258509299405,8.63159273172473,2.33542564550912,4.05282408430252,18.0068346785299,15.4831477534571,-Inf,-Inf,-Inf,2.19722457733622,8.63141433550626,2.2336483863707,4.03529815672662,18.0068346634037,15.4831475647647,,,,0.787195008176644,2.15540837758944,0.803636296303775,1.39508019161321,2.89075138934945,2.73975217854977
CTCF_TDH_ENCODE/samples/HeLaS3/HeLa-S3_CTCF_Sg__UW_/problems/chr4:52660117-59739333,0,0,0,8,2059,5.35995652625941,30.1679590482207,7079216,373873,0,0,0,2.19722457733622,7.63046126178363,1.85002154183486,3.43939061355464,15.7726738663337,12.8316741212379,-Inf,-Inf,-Inf,2.07944154167984,7.62997570702779,1.67895586427732,3.40678040249759,15.7726737250751,12.8316714465365,,,,0.732099368086445,2.03208466141552,0.518172090839426,1.22576768180188,2.75827893163077,2.5519164465676
CTCF_TDH_ENCODE/samples/HeLaS3/HeLa-S3_CTCF_Sg__UW_/problems/chr4:75452279-190000000,0,0,0,6,2237,4.81119826906028,22.583371425471,114547721,5716893,0,0,0,1.94591014905531,7.71333788887187,1.75978679212204,3.16054186306825,18.5565020801536,15.5589362088813,-Inf,-Inf,-Inf,1.79175946922805,7.71289096149013,1.57094617347909,3.117213857827,18.5565020714236,15.5589360339611,,,,0.583198080782659,2.04289307987412,0.451678096101589,1.13693960857825,2.92082024361678,2.74463513813221
CTCF_TDH_ENCODE/samples/HeLaS3/HeLa-S3_CTCF_Sg__UW_/problems/chr5:100000-17500000,0,0,9,18,6556,16.0002109770115,79.5404289115371,17400000,2362889,0,0,2.30258509299405,2.94443897916644,8.78828846026362,2.83322575439165,4.38875928085657,16.671980821656,14.675396004091,-Inf,-Inf,2.19722457733622,2.89037175789616,8.78813593986372,2.77260190821606,4.37626543216552,16.6719807641848,14.6753955808804,,,0.787195008176644,1.06138512980168,2.17340262320833,1.01978619636257,1.47619571962511,2.81372951179059,2.68617232145854
CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__Broad_/problems/chr10:18024675-38818835,0,0,2,9,2528,8.36241733255876,34.4273082809361,20794160,1310966,0,0,1.09861228866811,2.30258509299405,7.83557924666997,2.23670351917111,3.5674829431134,16.8501827841081,14.0862755908043,-Inf,-Inf,0.693147180559945,2.19722457733622,7.83518375526675,2.12374753991176,3.53885009482682,16.8501827360177,14.0862748280083,,,-0.366512920581664,0.787195008176644,2.0586243286621,0.753182235633358,1.26380184240653,2.82436150160709,2.64520090685334
CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__Broad_/problems/chr1:17175658-29878082,0,0,3,11,2735,12.4232437840211,60.3446924117459,12702424,963342,0,0,1.38629436111989,2.484906649788,7.91425227874244,2.59698781500496,4.11650865415846,16.3573034780831,13.7781648059722,-Inf,-Inf,1.09861228866811,2.39789527279837,7.91388671485608,2.51956921664208,4.10007299689465,16.3573033993579,13.7781637679198,,,0.0940478276166991,0.874591382923689,2.06861902833665,0.924087941133485,1.41100477767242,2.79467448869872,2.62308500328993
CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__Broad_/problems/chr2:16329724-21153113,0,0,8,15,2744,14.7170732030943,65.3643707244283,4823389,446481,0,0,2.19722457733622,2.77258872223978,7.91753635394363,2.75474758665759,4.19516032699341,15.3889875583156,13.0091543649362,-Inf,-Inf,2.07944154167984,2.70805020110221,7.91717198884578,2.68900826221964,4.17997731986473,15.3889873509925,13.0091521252018,,,0.732099368086445,0.996228892951395,2.06903406994547,0.989172449881352,1.43030582065226,2.73365214653015,2.56565311939391
CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__Broad_/problems/chr3:60000-66170270,0,0,2,9,2915,8.56504741245195,39.0878645354985,66110270,4061357,0,0,1.09861228866811,2.30258509299405,7.97796809312855,2.25811555974893,3.69107365847337,18.0068346785299,15.2170279584096,-Inf,-Inf,0.693147180559945,2.19722457733622,7.97762509878459,2.14768966736519,3.6658120488805,18.0068346634037,15.2170277121866,,,-0.366512920581664,0.787195008176644,2.07664076049947,0.764392691053209,1.29904987938542,2.89075138934945,2.72241504506969
CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__Broad_/problems/chr4:52660117-59739333,0,0,0,8,1524,7.13997439829495,28.9043368682842,7079216,392476,0,0,0,2.19722457733622,7.32974968904151,2.09678703483689,3.39800351564054,15.7726738663337,12.8802332157615,-Inf,-Inf,-Inf,2.07944154167984,7.32909373624659,1.96570919067209,3.36399164850633,15.7726737250751,12.8802306678383,,,,0.732099368086445,1.99185187063496,0.675853091491919,1.21312825949951,2.75827893163077,2.5556936295095
CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__Broad_/problems/chr4:75452279-190000000,0,0,0,8,2671,6.94139941902467,24.7844086762251,114547721,6313213,0,0,0,2.19722457733622,7.89058253465654,2.07208950897641,3.24976999438074,18.5565020801536,15.6581554550803,-Inf,-Inf,-Inf,2.07944154167984,7.89020821310996,1.93750339958362,3.21021477305701,18.5565020714236,15.6581552966824,,,,0.732099368086445,2.06562252400388,0.661400236867628,1.16633784239811,2.92082024361678,2.75099188647731
CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__Broad_/problems/chr5:100000-17500000,0,0,0,8,2517,7.18903362068966,30.5204040549095,17400000,951171,0,0,0,2.19722457733622,7.83122021460429,2.10279589587123,3.45063508390845,16.671980821656,13.7654501874242,-Inf,-Inf,-Inf,2.07944154167984,7.83082299513532,1.97255675667596,3.41839544534925,16.6719807641848,13.7654491360891,,,,0.732099368086445,2.0580676124148,0.679330547304139,1.22917127295422,2.81372951179059,2.62216176691
CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__HudsonAlpha_/problems/chr10:18024675-38818835,0,1,5,10,6182,8.10469367360836,33.2579552224585,20794160,1509347,0,0.693147180559945,1.79175946922805,2.39789527279837,8.72955886955857,2.20879006885835,3.53391880700676,16.8501827841081,14.2271883274643,-Inf,0,1.6094379124341,2.30258509299405,8.72939712269206,2.09244335973045,3.50429399329578,16.8501827360177,14.2271876649264,,-Inf,0.475884995327111,0.834032445247956,2.16669630935601,0.738332454785965,1.25398907175084,2.82436150160709,2.6551547583409
CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__HudsonAlpha_/problems/chr1:17175658-29878082,0,2,6,12,9915,12.2230110567873,66.8717324110555,12702424,1120251,0,1.09861228866811,1.94591014905531,2.56494935746154,9.20190489315508,2.58195857375276,4.21761963582169,16.3573034780831,13.9290642179626,-Inf,0.693147180559945,1.79175946922805,2.484906649788,9.2018040409539,2.50332032738338,4.20277634287933,16.3573033993579,13.9290633253059,,-0.366512920581664,0.583198080782659,0.910235093365326,2.21939955623962,0.917617981641727,1.43574534092146,2.79467448869872,2.63397754398789
CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__HudsonAlpha_/problems/chr2:16329724-21153113,0,4,9,16,22556,15.3037745867066,136.483146680133,4823389,492685,0,1.6094379124341,2.30258509299405,2.83321334405622,10.0238007180461,2.79139665074118,4.92350133999533,15.3889875583156,13.1076273332714,-Inf,1.38629436111989,2.19722457733622,2.77258872223978,10.0237563849271,2.72809950298521,4.91620113945746,15.3889873509925,13.1076253035791,,0.326634259978281,0.787195008176644,1.01978144053823,2.30495791411878,1.00360521401735,1.59253610613478,2.73365214653015,2.57319414510446
CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__HudsonAlpha_/problems/chr3:60000-66170270,0,1,5,10,13186,8.77071731820185,55.2292072429103,66110270,4827082,0,0.693147180559945,1.79175946922805,2.39789527279837,9.4869867748077,2.27938988385103,4.02943632373256,18.0068346785299,15.3897529094399,-Inf,0,1.6094379124341,2.30258509299405,9.48691093967325,2.1714185953086,4.01149193006955,18.0068346634037,15.3897527022754,,-Inf,0.475884995327111,0.834032445247956,2.24991305274923,0.775380684520586,1.38916322451057,2.89075138934945,2.73370187899364
CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__HudsonAlpha_/problems/chr4:52660117-59739333,0,0,4,9,4537,7.20183605077172,36.3936726383705,7079216,463141,0,0,1.6094379124341,2.30258509299405,8.42024166533979,2.10435803783711,3.62150150931557,15.7726738663337,13.0457889815113,-Inf,-Inf,1.38629436111989,2.19722457733622,8.42002127966396,1.97433600056487,3.59439493091656,15.7726737250751,13.045786822344,,,0.326634259978281,0.787195008176644,2.13061235552705,0.680232139578802,1.27937566850033,2.75827893163077,2.56846523277926
CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__HudsonAlpha_/problems/chr4:75452279-190000000,0,0,4,9,14671,6.78512387863221,32.2323878158326,114547721,7282732,0,0,1.6094379124341,2.30258509299405,9.59369619449625,2.0522147176362,3.50352493701729,18.5565020801536,15.8010167618113,-Inf,-Inf,1.38629436111989,2.19722457733622,9.59362803513964,1.91473255084046,3.47297177982934,18.5565020714236,15.8010166245002,,,0.326634259978281,0.787195008176644,2.26109913175705,0.649577952743694,1.24501064813991,2.92082024361678,2.76007428128578
CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__HudsonAlpha_/problems/chr5:100000-17500000,0,0,4,9,4872,6.75897718390805,28.4042507918819,17400000,1091028,0,0,1.6094379124341,2.30258509299405,8.49146504284351,2.04885051931051,3.38113924865115,16.671980821656,13.9026318455802,-Inf,-Inf,1.38629436111989,2.19722457733622,8.49125980938973,1.91087157445163,3.34653880973735,16.6719807641848,13.9026309290138,,,0.326634259978281,0.787195008176644,2.13903737675777,0.647559459677877,1.20792662060392,2.81372951179059,2.63207809769493
CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__UTA_/problems/chr10:18024675-38818835,0,0,0,12,4142,8.28999151684896,53.1215470751749,20794160,1603465,0,0,0,2.56494935746154,8.3291754420774,2.22893763967667,3.99123238890981,16.8501827841081,14.2876780942735,-Inf,-Inf,-Inf,2.484906649788,8.32893404195553,2.1150489458474,3.97258262890023,16.8501827360177,14.2876774706242,,,,0.910235093365326,2.11973548183859,0.749077954475097,1.37941641943903,2.82436150160709,2.65939745043481
CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__UTA_/problems/chr1:17175658-29878082,0,0,0,14,3552,13.6392588532708,79.4981390267615,12702424,1314007,0,0,0,2.70805020110221,8.17554759602103,2.68370688247511,4.38823406647732,16.3573034780831,14.0885925662882,-Inf,-Inf,-Inf,2.63905732961526,8.17526610411206,2.61295231466858,4.37573361291789,16.3573033993579,14.0885918052576,,,,0.970421781277365,2.10111326721527,0.9604807371062,1.47607418870502,2.79467448869872,2.64536537806697
CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__UTA_/problems/chr2:16329724-21153113,0,0,0,14,4795,14.6932839130329,92.2473651807624,4823389,561159,0,0,0,2.70805020110221,8.4755375161474,2.75323284459196,4.53525580269055,15.3889875583156,13.2377613488327,-Inf,-Inf,-Inf,2.63905732961526,8.47532898731754,2.68739051272032,4.52447372078659,15.3889873509925,13.2377595668082,,,,0.970421781277365,2.13715947107563,0.988570653171003,1.50950126558942,2.73365214653015,2.5830733191816
CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__UTA_/problems/chr3:60000-66170270,0,0,0,12,5368,8.67917309973171,55.9803255178067,66110270,5099149,0,0,0,2.56494935746154,8.58839695042257,2.26997647405825,4.04270604189666,18.0068346785299,15.4445844171375,-Inf,-Inf,-Inf,2.484906649788,8.58821067865152,2.16092625912639,4.02500029896513,18.0068346634037,15.4445842210263,,,,0.910235093365326,2.1503904114636,0.770536953447107,1.39252498514757,2.89075138934945,2.7372584060358
CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__UTA_/problems/chr4:52660117-59739333,0,0,0,7,2493,7.05752473155219,44.1554506295315,7079216,478010,0,0,0,2.07944154167984,7.82164312623998,2.08660640408558,3.81011099526832,15.7726738663337,13.0773890237611,-Inf,-Inf,-Inf,1.94591014905531,7.82124208352356,1.95409438543298,3.7877163764973,15.7726737250751,13.0773869317569,,,,0.665729810578276,2.05684337615458,0.669926856155634,1.33176329831188,2.75827893163077,2.57088455021163
CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__UTA_/problems/chr4:75452279-190000000,0,0,0,3,3763,6.29492835566759,41.6843000124338,114547721,6955618,0,0,0,1.38629436111989,8.23323750070527,1.98717936090769,3.75383117141563,18.5565020801536,15.7550603800983,-Inf,-Inf,-Inf,1.09861228866811,8.23297179059344,1.83974428628263,3.73012455940861,18.5565020714236,15.7550602363296,,,,0.0940478276166991,2.10814704192799,0.6096265871166,1.31644162704149,2.92082024361678,2.75716159851704
CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__UTA_/problems/chr5:100000-17500000,0,0,0,8,3139,6.93498862068965,40.8076752081314,17400000,1165704,0,0,0,2.19722457733622,8.0519780789023,2.07128191991177,3.73307994009451,16.671980821656,13.968836612167,-Inf,-Inf,-Inf,2.07944154167984,8.05165955684195,1.9365794129132,3.70887018156453,16.6719807641848,13.9688357543166,,,,0.732099368086445,2.08587822631265,0.660923227607549,1.31072729696865,2.81372951179059,2.63682883080648
CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__UW_/problems/chr10:18024675-38818835,0,0,0,9,3361,8.08398829286684,37.5832968643017,20794160,1657124,0,0,0,2.30258509299405,8.12029131396856,2.20651333547837,3.6528194590961,16.8501827841081,14.3205947311012,-Inf,-Inf,-Inf,2.19722457733622,8.11999382772511,2.08988535135463,3.62655971936303,16.8501827360177,14.3205941276462,,,,0.787195008176644,2.09432939404092,0.737109208660903,1.28828446317865,2.82436150160709,2.66169865003261
CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__UW_/problems/chr1:17175658-29878082,0,0,5,13,3821,13.9180837452757,70.5356243999989,12702424,1332721,0,0,1.79175946922805,2.63905732961526,8.24852912480022,2.70257415122386,4.27019556897458,16.3573034780831,14.1027340252728,-Inf,-Inf,1.6094379124341,2.56494935746154,8.2482674474469,2.63318898345267,4.25611789283008,16.3573033993579,14.1027332749285,,,0.475884995327111,0.941938734748111,2.11000317192209,0.968195652892015,1.4483574520387,2.79467448869872,2.64636862788349
CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__UW_/problems/chr2:16329724-21153113,0,0,6,13,3764,13.586161099592,69.4214425377733,4823389,534410,0,0,1.94591014905531,2.63905732961526,8.23350314023399,2.68007320931059,4.25449779829093,15.3889875583156,13.1889204848251,-Inf,-Inf,1.79175946922805,2.56494935746154,8.23323750070527,2.60905170846357,4.24019579007619,15.3889873509925,13.1889186136043,,,0.583198080782659,0.941938734748111,2.10817931530763,0.958986825223645,1.44460944508251,2.73365214653015,2.57937697804636
CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__UW_/problems/chr3:60000-66170270,0,0,0,9,4278,8.6543239650965,43.9584593811954,66110270,5264739,0,0,0,2.30258509299405,8.36147461641682,2.26740589427796,3.80573893856584,18.0068346785299,15.4765423196148,-Inf,-Inf,-Inf,2.19722457733622,8.36124088964235,2.1580590764032,3.78324508299763,18.0068346634037,15.4765421296719,,,,0.787195008176644,2.12360684785711,0.769209241995623,1.33058212890732,2.89075138934945,2.73932546657312
CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__UW_/problems/chr4:52660117-59739333,0,0,0,7,2051,7.02187685755033,33.8737552286035,7079216,498519,0,0,0,2.07944154167984,7.62657020629066,2.08217241663796,3.55173454713475,15.7726738663337,13.1193989879403,-Inf,-Inf,-Inf,1.94591014905531,7.62608275807238,1.94903054092917,3.52264053250563,15.7726737250751,13.1193969820007,,,,0.665729810578276,2.03157431347095,0.667332090453535,1.25921085966717,2.75827893163077,2.57409182072192
CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__UW_/problems/chr4:75452279-190000000,0,0,0,7,3741,6.36700879452678,26.4379308775665,114547721,7672554,0,0,0,2.07944154167984,8.22737550683403,1.99701176147311,3.31192639467806,18.5565020801536,15.8531602339091,-Inf,-Inf,-Inf,1.94591014905531,8.22710823434815,1.8511297823009,3.2747997546431,18.5565020714236,15.8531601035744,,,,0.665729810578276,2.10743458409249,0.615796145828687,1.18625672359744,2.92082024361678,2.76336885607045
CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__UW_/problems/chr5:100000-17500000,0,0,0,8,2336,7.58583488505747,34.5961571134922,17400000,1295990,0,0,0,2.19722457733622,7.75662333453886,2.15011373889971,3.57223768578115,16.671980821656,14.0747862114258,-Inf,-Inf,-Inf,2.07944154167984,7.75619534394812,2.0262826772847,3.54374260981134,16.6719807641848,14.0747854398152,,,,0.732099368086445,2.04849192323499,0.706202920913505,1.26518340307696,2.81372951179059,2.6443849298467
CTCF_TDH_ENCODE/samples/HMEC/HMEC_CTCF_Sg__Broad_/problems/chr10:18024675-38818835,0,0,7,13,1874,9.13327463095407,27.3135545776466,20794160,1540382,0,0,2.07944154167984,2.63905732961526,7.53636393840451,2.31582452672933,3.34334065032517,16.8501827841081,14.2475416447675,-Inf,-Inf,1.94591014905531,2.56494935746154,7.53583046279837,2.21192429743746,3.30738308364895,16.8501827360177,14.2475409955781,,,0.665729810578276,0.941938734748111,2.01966904004626,0.793862859492829,1.19615726752322,2.82436150160709,2.65658433011035
CTCF_TDH_ENCODE/samples/HMEC/HMEC_CTCF_Sg__Broad_/problems/chr1:17175658-29878082,0,0,7,13,2176,11.2164386104573,44.781440761588,12702424,1009568,0,0,2.07944154167984,2.63905732961526,7.68570306123455,2.50278247186062,3.82387878544878,16.3573034780831,13.8250340650679,-Inf,-Inf,1.94591014905531,2.56494935746154,7.68524360797583,2.4173804353102,3.8017937848734,16.3573033993579,13.8250330745457,,,0.665729810578276,0.941938734748111,2.0393020756392,0.882684489132648,1.33547300400332,2.79467448869872,2.62648093977774
CTCF_TDH_ENCODE/samples/HMEC/HMEC_CTCF_Sg__Broad_/problems/chr2:16329724-21153113,0,0,7,13,1176,10.1124528832321,31.0203049434246,4823389,374557,0,0,2.07944154167984,2.63905732961526,7.07072410726028,2.40806636085192,3.46637023105303,15.3889875583156,12.833501943112,-Inf,-Inf,1.94591014905531,2.56494935746154,7.06987412845857,2.31376762311364,3.43464198824245,15.3889873509925,12.833499273295,,,0.665729810578276,0.941938734748111,1.95584267613735,0.838877201565334,1.23391269556786,2.73365214653015,2.55205888292865
CTCF_TDH_ENCODE/samples/HMEC/HMEC_CTCF_Sg__Broad_/problems/chr3:60000-66170270,0,0,7,13,1813,9.49827922348525,29.2666674440479,66110270,4965439,0,0,2.07944154167984,2.63905732961526,7.50328963067508,2.35121136025552,3.41004702262354,18.0068346785299,15.4180124718773,-Inf,-Inf,1.94591014905531,2.56494935746154,7.50273821075485,2.25111064782971,3.37644923853496,18.0068346634037,15.4180122704852,,,0.665729810578276,0.941938734748111,2.0152680486787,0.811423715683082,1.21682463616733,2.89075138934945,2.73553645389129
CTCF_TDH_ENCODE/samples/HMEC/HMEC_CTCF_Sg__Broad_/problems/chr4:52660117-59739333,0,0,7,13,1137,8.84150773192964,24.620780116863,7079216,509377,0,0,2.07944154167984,2.63905732961526,7.03702761468628,2.28660892411604,3.24340374553128,15.7726738663337,13.1409456525305,-Inf,-Inf,1.94591014905531,2.56494935746154,7.03614849375054,2.1794574200168,3.20359080656068,15.7726737250751,13.1409436893499,,,0.665729810578276,0.941938734748111,1.95106093150629,0.779075955922215,1.16427230774192,2.75827893163077,2.57573282854083
CTCF_TDH_ENCODE/samples/HMEC/HMEC_CTCF_Sg__Broad_/problems/chr4:75452279-190000000,0,0,7,13,1640,9.03238787264916,22.450813083747,114547721,8521917,0,0,2.07944154167984,2.63905732961526,7.40306109109009,2.30581864668473,3.15490516737209,18.5565020801536,15.9581519908413,-Inf,-Inf,1.94591014905531,2.56494935746154,7.40245152081824,2.20081677019556,3.11132683107127,18.5565020714236,15.9581518734968,,,0.665729810578276,0.941938734748111,2.0018112319439,0.788828550644434,1.1350492689938,2.92082024361678,2.76996978791668
CTCF_TDH_ENCODE/samples/HMEC/HMEC_CTCF_Sg__Broad_/problems/chr5:100000-17500000,0,0,6,12,1562,8.21101195402299,22.2518912097822,17400000,1185488,0,0,1.94591014905531,2.56494935746154,7.35436233042148,2.22039971980387,3.14638647108148,16.671980821656,13.9856659056592,-Inf,-Inf,1.79175946922805,2.484906649788,7.35372233039963,2.1054761745803,3.10242700319256,16.6719807641848,13.9856650621251,,,0.583198080782659,0.910235093365326,1.99520662453769,0.74454165275449,1.13218470943709,2.81372951179059,2.63803288091291
CTCF_TDH_ENCODE/samples/HMEC/HMEC_CTCF_Sg__UW_/problems/chr10:18024675-38818835,0,0,0,9,8397,8.10549086859003,73.4381869729278,20794160,1367552,0,0,0,2.30258509299405,9.03574886124414,2.2088776237077,4.30996907592839,16.8501827841081,14.1285335693828,-Inf,-Inf,-Inf,2.19722457733622,9.03562977818356,2.09254171702925,4.2964440588197,16.8501827360177,14.1285328381495,,,,0.787195008176644,2.20117562589648,0.738379459636407,1.45778771751175,2.82436150160709,2.64819635819496
CTCF_TDH_ENCODE/samples/HMEC/HMEC_CTCF_Sg__UW_/problems/chr1:17175658-29878082,0,0,0,10,6733,16.19868011019,136.621107891378,12702424,1123371,0,0,0,2.39789527279837,8.81492459972102,2.84483264309526,4.92450431410799,16.3573034780831,13.931845434433,-Inf,-Inf,-Inf,2.30258509299405,8.81477608854528,2.78492976423947,4.91721145856213,16.3573033993579,13.9318445442555,,,,0.834032445247956,2.1764294143412,1.02422265375763,1.59274159311056,2.79467448869872,2.63417719426289
CTCF_TDH_ENCODE/samples/HMEC/HMEC_CTCF_Sg__UW_/problems/chr2:16329724-21153113,0,0,0,9,4866,10.4617114646984,89.7375572540067,4823389,354345,0,0,0,2.30258509299405,8.49023300983345,2.43901204260543,4.50797135359582,15.3889875583156,12.7780291159004,-Inf,-Inf,-Inf,2.19722457733622,8.49002752334347,2.34772206520454,4.49688937991891,15.3889873509925,12.778026293796,,,,0.787195008176644,2.13889224217236,0.853445524092573,1.50338590884668,2.73365214653015,2.54772699991758
